FlowID, PS, IPG, FS, IFG, t1, t2, t3, t4, t5, host_ifg
41, 298, 5469481, 8910, 13811098, 2, 2, 2, 3, 2,5669.468833333333
101, 285, 5626996, 9617, 13695128, 2, 2, 2, 3, 2,46887.92704444444
41, 276, 5933511, 11633, 13892065, 2, 2, 2, 3, 2,5669.468833333333
101, 278, 5974793, 12380, 13099701, 2, 2, 2, 3, 2,46887.894044444445
101, 325, 5831896, 11941, 12967487, 2, 2, 2, 3, 2,46887.86104444444
41, 275, 6761201, 9064, 13385826, 2, 2, 2, 3, 2,5669.468833333333
41, 345, 6501817, 9064, 13385826, 2, 2, 2, 2, 2,5669.468833333333
41, 328, 6537127, 9064, 13385826, 2, 2, 2, 3, 2,5669.468833333333
41, 367, 6042971, 12354, 15254805, 2, 2, 2, 3, 2,5669.468833333333
101, 349, 6071966, 11976, 15100142, 2, 2, 2, 3, 2,46887.79404444445
101, 400, 6149946, 13160, 13896450, 2, 2, 2, 3, 2,834.0988
41, 363, 7123527, 9647, 16270651, 2, 2, 2, 3, 2,5669.468833333333
101, 377, 6361020, 14525, 15820344, 2, 2, 2, 2, 2,834.1318
41, 355, 5968845, 9647, 16270651, 2, 2, 2, 2, 2,5669.468833333333
101, 384, 5577918, 16874, 13642602, 2, 2, 2, 2, 2,834.1648
101, 364, 5529046, 14468, 15746514, 2, 3, 2, 2, 2,46887.69404444445
41, 385, 5254724, 15372, 15477409, 2, 2, 2, 3, 2,5669.468833333333
101, 393, 5222370, 15714, 14725186, 2, 2, 2, 2, 2,834.1988
101, 357, 5366153, 15714, 14725186, 2, 2, 2, 2, 2,834.1988
101, 375, 5190803, 11329, 16019832, 2, 2, 2, 3, 2,46887.627044444445
41, 361, 4923979, 10821, 16178125, 2, 2, 2, 3, 2,42052.390011111114
101, 375, 4824811, 13602, 14634902, 2, 2, 2, 3, 2,46887.59404444444
41, 359, 4891814, 13187, 15485529, 2, 2, 2, 3, 2,5669.468833333333
41, 386, 5349811, 13187, 15485529, 2, 2, 2, 2, 2,5669.468833333333
41, 375, 5318773, 13187, 15485529, 2, 2, 2, 2, 2,5669.468833333333
41, 344, 5481217, 12189, 14208626, 2, 2, 2, 3, 2,5669.468833333333
101, 376, 5442441, 13532, 14323118, 2, 2, 2, 2, 2,18432.0185
41, 345, 6630507, 12189, 14208626, 2, 2, 2, 3, 2,5669.468833333333
41, 355, 6458808, 12716, 15456442, 2, 2, 2, 2, 2,5669.468833333333
41, 320, 6347577, 12716, 15456442, 2, 2, 2, 2, 2,5669.468833333333
41, 331, 6027034, 12716, 15456442, 2, 2, 2, 3, 2,5669.468833333333
41, 308, 6423109, 12716, 15456442, 2, 2, 2, 2, 2,5669.468833333333
41, 307, 5911063, 9245, 16250065, 2, 2, 2, 3, 2,5669.468833333333
41, 275, 5667648, 9245, 16250065, 2, 2, 2, 3, 2,5669.468833333333
41, 322, 5893639, 9245, 16250065, 2, 2, 2, 3, 2,5669.468833333333
41, 290, 5590000, 7938, 13473809, 2, 2, 2, 3, 2,5669.468833333333
101, 285, 5196219, 7657, 12180862, 2, 2, 2, 2, 2,834.4988
41, 264, 5248776, 7938, 13473809, 2, 2, 2, 2, 2,5669.468833333333
41, 317, 5788948, 5653, 14356034, 2, 2, 2, 3, 2,5669.468833333333
41, 304, 6413790, 5653, 14356034, 2, 2, 2, 2, 2,5669.468833333333
101, 337, 6844815, 8699, 12806695, 2, 2, 2, 3, 2,46887.29304444444
41, 310, 6588537, 7331, 13959346, 2, 2, 2, 3, 2,5669.468833333333
101, 334, 6499196, 8083, 12972205, 2, 2, 2, 2, 2,834.5988
101, 303, 6374289, 7158, 12311497, 2, 2, 2, 3, 2,46887.26004444445
41, 279, 5958589, 5942, 13260142, 2, 2, 2, 3, 2,5669.468833333333
41, 276, 5747783, 5942, 13260142, 2, 2, 2, 3, 2,5669.468833333333
101, 274, 5848561, 9148, 12913018, 2, 2, 2, 3, 2,834.6658
41, 251, 5535665, 8079, 14440745, 2, 2, 2, 3, 2,5669.468833333333
101, 269, 5497578, 8894, 14280761, 2, 2, 2, 3, 2,834.6988
41, 253, 5375098, 8079, 14440745, 2, 2, 2, 2, 2,5669.468833333333
41, 246, 5852295, 8057, 12649888, 2, 2, 2, 3, 2,5669.468833333333
101, 301, 5769121, 8309, 11363903, 2, 2, 2, 3, 2,834.7328
101, 263, 6361079, 6728, 12939413, 2, 2, 2, 2, 2,46887.12604444444
101, 278, 6335746, 7955, 12257401, 2, 2, 2, 2, 2,834.7658
41, 258, 6427158, 6607, 16078562, 2, 2, 2, 2, 2,5669.468833333333
101, 283, 6404703, 8899, 16299986, 2, 2, 2, 2, 2,46887.06004444444
101, 275, 6534796, 8899, 16299986, 2, 2, 2, 3, 2,46887.06004444444
101, 264, 6408251, 7276, 18478254, 2, 2, 2, 3, 2,46887.02604444444
41, 252, 6406691, 6945, 18608121, 2, 2, 2, 3, 2,5669.468833333333
101, 263, 6168820, 5886, 16699725, 2, 2, 2, 3, 2,834.8658
41, 252, 6283687, 5202, 17804906, 2, 2, 2, 3, 2,5669.468833333333
101, 260, 5982043, 8770, 18614181, 2, 2, 2, 3, 2,0.033
41, 240, 6002815, 5202, 17804906, 2, 2, 2, 3, 2,5669.468833333333
41, 262, 6033681, 6467, 18939883, 2, 2, 2, 3, 2,5669.468833333333
41, 245, 7292988, 6467, 18939883, 2, 2, 2, 3, 2,5669.468833333333
101, 285, 6767681, 9539, 16368202, 2, 2, 2, 3, 2,46886.89304444444
41, 270, 6656560, 8967, 18425345, 2, 2, 2, 3, 2,5669.468833333333
101, 326, 6566283, 10293, 16957007, 2, 2, 2, 3, 2,46886.860044444446
101, 298, 6545746, 10293, 16196472, 2, 2, 2, 3, 2,835.0328
41, 323, 6276595, 12473, 17244026, 2, 2, 2, 2, 2,5669.468833333333
101, 345, 5975269, 11034, 16154561, 2, 2, 2, 3, 2,835.0658
41, 376, 5840389, 12473, 17244026, 2, 2, 2, 3, 2,5669.468833333333
41, 337, 6203590, 9940, 17956162, 2, 2, 2, 3, 2,5669.468833333333
101, 393, 6212226, 11109, 17169519, 2, 2, 2, 3, 2,46886.75904444444
101, 382, 6039153, 14169, 15802296, 2, 2, 2, 3, 2,835.1328
101, 393, 5972044, 14169, 15802296, 2, 2, 2, 3, 2,835.1328
41, 357, 5997699, 13737, 16941319, 2, 2, 2, 3, 2,5669.468833333333
41, 340, 5813887, 13737, 16941319, 2, 2, 2, 3, 2,5669.468833333333
41, 354, 5726217, 12746, 19294790, 2, 2, 2, 3, 2,5669.468833333333
41, 394, 5527715, 12746, 19294790, 2, 2, 2, 3, 2,5669.468833333333
41, 350, 5654832, 12746, 19294790, 2, 2, 2, 3, 2,5669.468833333333
101, 392, 5428970, 13448, 15903380, 2, 2, 2, 3, 2,835.2328
101, 375, 5459676, 11183, 16800525, 2, 3, 2, 2, 2,46886.62604444444
101, 407, 5383103, 14003, 14852099, 2, 2, 2, 2, 2,46886.593044444446
101, 390, 5342362, 14003, 14852099, 2, 2, 2, 2, 2,46886.593044444446
41, 385, 5351844, 13161, 17007559, 2, 2, 2, 2, 2,5669.468833333333
41, 360, 5481119, 13161, 17007559, 2, 2, 2, 3, 2,5669.468833333333
41, 401, 5475792, 16421, 18277869, 2, 2, 2, 3, 2,5669.468833333333
41, 359, 5360077, 16421, 18277869, 2, 2, 2, 2, 2,5669.468833333333
101, 410, 5437088, 17502, 16805918, 2, 3, 2, 2, 2,835.3658
101, 389, 5748049, 17502, 16805918, 2, 3, 2, 2, 2,835.3658
101, 381, 5584588, 15190, 18269250, 2, 2, 2, 3, 2,835.3998
41, 376, 5697226, 14527, 19824721, 2, 2, 2, 3, 2,5669.468833333333
41, 366, 5784175, 14934, 16375196, 2, 2, 2, 3, 2,5669.468833333333
101, 387, 5548542, 15051, 16107535, 2, 2, 2, 3, 2,835.4328
41, 399, 5830771, 14934, 16375196, 2, 2, 2, 3, 2,5669.468833333333
101, 396, 5790160, 15451, 15421825, 2, 2, 2, 3, 2,835.4668
41, 353, 5683349, 12825, 18676858, 2, 2, 2, 3, 2,5669.468833333333
101, 358, 5721581, 13053, 18168063, 2, 2, 2, 3, 2,46886.35904444444
41, 333, 5785218, 12825, 18676858, 2, 2, 2, 3, 2,5669.468833333333
41, 313, 5478572, 9486, 18353086, 2, 2, 2, 2, 2,5669.468833333333
41, 294, 5361344, 9486, 18353086, 2, 2, 2, 2, 2,5669.468833333333
101, 290, 5642896, 9785, 17157940, 2, 2, 2, 3, 2,835.5668
41, 265, 5523464, 9486, 18353086, 2, 2, 2, 3, 2,5669.468833333333
41, 252, 5854896, 7636, 19267976, 2, 2, 2, 3, 2,5669.468833333333
41, 285, 5870121, 7636, 19267976, 2, 2, 2, 3, 2,5669.468833333333
41, 278, 6044412, 7636, 19267976, 2, 2, 2, 3, 2,5669.468833333333
41, 323, 5652560, 10348, 19908076, 2, 2, 2, 3, 2,5669.468833333333
101, 295, 5617709, 9160, 18915282, 2, 2, 2, 3, 2,46886.22604444445
101, 313, 5657483, 11834, 17567052, 2, 2, 2, 2, 2,835.6668
101, 290, 5477734, 11834, 16560469, 2, 2, 2, 3, 2,46886.19204444445
41, 274, 5290818, 9714, 17082297, 2, 2, 2, 2, 2,5669.468833333333
41, 283, 5685028, 9714, 17082297, 2, 2, 2, 3, 2,5669.468833333333
41, 275, 6094819, 9714, 17082297, 2, 2, 2, 3, 2,5669.468833333333
41, 303, 5738730, 9339, 16427651, 2, 2, 2, 3, 2,5669.468833333333
41, 279, 5748239, 9339, 16427651, 2, 2, 2, 3, 2,5669.468833333333
41, 281, 6098582, 9339, 16427651, 2, 2, 2, 3, 2,5669.468833333333
41, 257, 5844155, 7028, 14629164, 2, 2, 2, 3, 2,5669.468833333333
101, 287, 5737391, 6885, 12620727, 2, 2, 2, 3, 2,46886.059044444446
41, 259, 5400585, 7028, 14629164, 2, 2, 2, 3, 2,5669.468833333333
101, 255, 5326710, 7293, 14204287, 2, 2, 2, 2, 2,46886.02504444445
41, 262, 5413992, 7523, 14440522, 2, 2, 2, 3, 2,5669.468833333333
101, 262, 5860482, 7480, 11673381, 2, 2, 2, 2, 2,835.8668
41, 263, 6056622, 6213, 15636378, 2, 2, 2, 3, 2,5669.468833333333
101, 266, 5886599, 6907, 14747388, 2, 2, 2, 3, 2,46885.95904444445
101, 276, 5701695, 7661, 13426921, 2, 2, 2, 3, 2,835.9338
41, 264, 5557240, 7203, 15653159, 2, 2, 2, 3, 2,5669.468833333333
41, 273, 5649670, 7203, 15653159, 2, 2, 2, 3, 2,5669.468833333333
41, 255, 5877942, 7203, 15653159, 2, 2, 2, 3, 2,5669.468833333333
101, 253, 5774019, 5433, 13773086, 2, 2, 2, 3, 2,836.0008
101, 281, 5718742, 6614, 13773086, 2, 2, 2, 3, 2,836.0008
41, 240, 5836459, 5109, 14574963, 2, 2, 2, 3, 2,5669.468833333333
41, 272, 5422039, 8329, 14801150, 2, 2, 2, 3, 2,5669.468833333333
41, 255, 5585063, 8329, 14801150, 2, 2, 2, 2, 2,5669.468833333333
41, 282, 5340872, 8329, 14801150, 2, 2, 2, 3, 2,5669.468833333333
41, 274, 5292308, 8902, 17968088, 2, 2, 2, 2, 2,5669.468833333333
41, 281, 4933924, 8902, 17968088, 2, 2, 2, 3, 2,5669.468833333333
101, 309, 4813648, 9668, 13410638, 2, 2, 2, 3, 2,836.1338
41, 288, 4763099, 9089, 15644858, 2, 2, 2, 3, 2,5669.468833333333
41, 257, 4784745, 9089, 15644858, 2, 2, 2, 3, 2,5669.468833333333
101, 266, 5424706, 10336, 14545009, 2, 2, 2, 2, 2,46885.69204444445
41, 302, 5701413, 9134, 18805922, 2, 2, 2, 2, 2,5669.468833333333
41, 293, 5344698, 9134, 18805922, 2, 2, 2, 2, 2,5669.468833333333
101, 345, 5326226, 12381, 16732343, 2, 2, 2, 2, 2,46885.625044444445
101, 338, 5375251, 11465, 18584782, 2, 2, 2, 2, 2,46885.625044444445
101, 339, 5384034, 13358, 17206368, 2, 2, 2, 3, 2,836.2668
101, 313, 5342791, 11816, 16151746, 2, 2, 2, 2, 2,46885.59204444444
41, 302, 5474528, 11106, 18222969, 2, 2, 2, 3, 2,5669.468833333333
41, 290, 5736273, 11106, 18222969, 2, 2, 2, 2, 2,5669.468833333333
101, 338, 5383321, 11270, 14475854, 2, 2, 2, 3, 2,836.3338
41, 329, 5317037, 10595, 16640008, 2, 2, 2, 2, 2,5669.468833333333
101, 339, 5648122, 10398, 15396957, 2, 2, 2, 3, 2,836.3678
101, 360, 5831283, 10398, 15396957, 2, 2, 2, 3, 2,836.3678
41, 317, 6140222, 8114, 17895301, 2, 2, 2, 3, 2,5669.468833333333
41, 356, 6144013, 8114, 17895301, 2, 2, 2, 2, 2,5669.468833333333
101, 337, 5900053, 8632, 17083867, 2, 2, 2, 3, 2,46885.458044444444
101, 364, 5646621, 8855, 14573734, 2, 2, 2, 3, 2,46885.42504444445
41, 349, 5615978, 8586, 15680436, 2, 2, 2, 3, 2,5669.468833333333
41, 349, 5266062, 8586, 15680436, 2, 2, 2, 2, 2,5669.468833333333
41, 328, 5662512, 8635, 18651266, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 5842544, 8635, 18651266, 2, 2, 2, 2, 2,5669.468833333333
101, 326, 5718892, 8799, 16418085, 2, 2, 2, 3, 2,836.5338
41, 299, 5564893, 8273, 18466310, 2, 2, 2, 3, 2,5669.468833333333
41, 299, 6106696, 8273, 18466310, 2, 2, 2, 3, 2,5669.468833333333
101, 289, 6163751, 9430, 17268258, 2, 2, 2, 3, 2,46885.29104444444
41, 287, 6173119, 8078, 20691135, 2, 2, 2, 3, 2,5669.468833333333
41, 266, 5976598, 8078, 20691135, 2, 2, 2, 3, 2,5669.468833333333
41, 277, 6104861, 8078, 20691135, 2, 2, 2, 3, 2,5669.468833333333
41, 263, 5823218, 7694, 18327651, 2, 2, 2, 3, 2,5669.468833333333
101, 309, 5903652, 8050, 16645039, 2, 2, 2, 3, 2,836.6678
101, 288, 5969383, 8050, 16645039, 2, 2, 2, 3, 2,836.6678
41, 251, 5327592, 5897, 15264563, 2, 2, 2, 2, 2,5669.468833333333
41, 262, 5411807, 5897, 15264563, 2, 2, 2, 2, 2,5669.468833333333
41, 309, 6292054, 5897, 15264563, 2, 1, 1, 1, 1,5669.468833333333
41, 281, 5866599, 6281, 13374987, 2, 2, 2, 3, 2,5669.468833333333
101, 305, 6450764, 6856, 12319497, 2, 2, 2, 2, 2,46885.091044444445
41, 289, 6749637, 6281, 13374987, 2, 2, 2, 3, 2,5669.468833333333
41, 366, 6897045, 5347, 12684423, 2, 2, 2, 3, 2,5669.468833333333
41, 346, 6703216, 5347, 12684423, 2, 2, 2, 2, 2,5669.468833333333
101, 334, 6491039, 6869, 13083297, 2, 2, 2, 2, 2,836.8348
41, 312, 6414442, 5924, 11687295, 2, 2, 2, 2, 2,5669.468833333333
41, 355, 6582903, 5924, 11687295, 2, 2, 2, 3, 2,5669.468833333333
41, 322, 6325802, 5924, 11687295, 2, 2, 2, 2, 2,5669.468833333333
41, 296, 6154700, 5013, 11920358, 2, 2, 2, 3, 2,5669.468833333333
101, 326, 6142398, 5497, 12047676, 2, 2, 2, 3, 2,46884.958044444444
41, 283, 6231428, 5013, 11920358, 2, 2, 2, 2, 2,5669.468833333333
41, 291, 5963614, 5315, 11067153, 2, 2, 2, 3, 2,5669.468833333333
41, 274, 6303182, 5315, 11067153, 2, 2, 2, 3, 2,5669.468833333333
101, 316, 6283079, 6156, 10970060, 2, 2, 2, 3, 2,46884.89104444444
41, 294, 6118235, 5315, 11067153, 2, 2, 2, 3, 2,5669.468833333333
41, 269, 5913480, 5479, 11804244, 2, 2, 2, 3, 2,5669.468833333333
101, 252, 5799495, 5650, 10533970, 2, 2, 2, 2, 2,46884.858044444445
41, 308, 6073137, 5479, 11804244, 2, 2, 2, 3, 2,5669.468833333333
41, 280, 5762087, 4206, 12152086, 2, 2, 2, 3, 2,5669.468833333333
41, 265, 6212768, 3491, 11197571, 2, 2, 2, 3, 2,5669.468833333333
101, 287, 5815604, 3508, 10915432, 2, 2, 2, 3, 2,46884.79104444444
41, 314, 5931725, 3491, 11197571, 2, 2, 2, 3, 2,5669.468833333333
41, 344, 5749355, 3895, 10503770, 2, 3, 2, 2, 2,5669.468833333333
41, 316, 6890596, 3895, 10503770, 2, 3, 2, 2, 2,5669.468833333333
101, 351, 6196448, 6737, 11985568, 2, 2, 2, 3, 2,46884.72404444445
41, 325, 6026670, 5613, 13417235, 2, 3, 2, 3, 2,5669.468833333333
101, 388, 6365615, 6950, 13324897, 2, 2, 2, 2, 2,837.1678
101, 380, 6490410, 6950, 13324897, 2, 2, 2, 2, 2,837.1678
41, 362, 6977859, 5797, 13519424, 2, 2, 2, 3, 2,5669.468833333333
41, 337, 6586891, 5797, 13519424, 2, 2, 2, 3, 2,5669.468833333333
41, 314, 6870957, 5797, 13519424, 2, 2, 2, 3, 2,5669.468833333333
101, 383, 6844584, 7888, 14289503, 2, 2, 2, 3, 2,0.033
41, 348, 6543320, 6976, 14400256, 2, 2, 2, 3, 2,5669.468833333333
101, 389, 6238001, 7785, 13258209, 2, 2, 2, 3, 2,837.2678
41, 366, 6257415, 6976, 14400256, 2, 2, 2, 3, 2,5669.468833333333
101, 407, 6991199, 7842, 11531040, 2, 2, 2, 3, 2,837.3018
41, 359, 6797564, 7603, 12724951, 2, 2, 2, 3, 2,5669.468833333333
41, 399, 7008060, 7603, 12724951, 2, 2, 2, 3, 2,5669.468833333333
41, 375, 6933032, 7877, 14520446, 2, 2, 2, 3, 2,5669.468833333333
41, 358, 8014782, 7877, 14520446, 2, 2, 2, 3, 2,5669.468833333333
41, 386, 8044626, 7877, 14520446, 2, 2, 2, 3, 2,5669.468833333333
41, 497, 8319495, 7185, 12862771, 2, 2, 2, 2, 2,5669.468833333333
101, 452, 8019116, 6170, 11565931, 2, 2, 2, 2, 2,46884.45704444445
41, 513, 7678074, 7185, 12862771, 2, 2, 2, 3, 2,5669.468833333333
41, 448, 7946072, 7235, 11766543, 2, 2, 2, 3, 2,5669.468833333333
41, 495, 7762179, 7235, 11766543, 2, 2, 2, 3, 2,5669.468833333333
101, 481, 7664017, 6852, 10595603, 2, 2, 2, 3, 2,46884.390044444444
41, 422, 7722990, 7235, 11766543, 2, 2, 2, 3, 2,5669.468833333333
41, 392, 7380727, 6602, 10766828, 2, 2, 2, 3, 2,5669.468833333333
41, 370, 7339907, 6602, 10766828, 2, 2, 2, 3, 2,5669.468833333333
41, 355, 7632318, 6602, 10766828, 2, 2, 2, 3, 2,5669.468833333333
41, 308, 7769039, 4949, 11751471, 2, 2, 2, 3, 2,5669.468833333333
101, 300, 8111219, 5150, 10905594, 2, 2, 2, 3, 2,0.034
41, 292, 7821322, 4949, 11751471, 2, 2, 2, 3, 2,5669.468833333333
41, 321, 7742019, 4949, 11751471, 2, 2, 2, 3, 2,5669.468833333333
41, 303, 7377230, 5283, 12213215, 2, 2, 2, 2, 2,5669.468833333333
101, 293, 7249595, 5534, 11170300, 2, 2, 2, 3, 2,837.6018
101, 276, 6935350, 5598, 11167134, 2, 2, 2, 3, 2,0.033
41, 252, 6526431, 4527, 11541865, 2, 2, 2, 2, 2,5669.468833333333
101, 255, 6511926, 6026, 11601289, 2, 2, 2, 3, 2,837.6688
41, 250, 6895209, 4527, 11541865, 2, 3, 2, 2, 2,5669.468833333333
101, 257, 6885656, 5784, 9721448, 2, 3, 2, 3, 2,837.7018
41, 245, 6377647, 5609, 10970228, 2, 2, 2, 3, 2,5669.468833333333
101, 270, 6815187, 7800, 12219280, 2, 2, 2, 3, 2,0.034
101, 269, 6708163, 7800, 12219280, 2, 2, 2, 3, 2,0.034
41, 268, 8028042, 6104, 12383913, 2, 2, 2, 3, 2,5669.468833333333
101, 300, 7500231, 6132, 11125124, 2, 2, 2, 2, 2,837.7688
41, 290, 9271943, 6104, 12383913, 2, 2, 2, 3, 2,5669.468833333333
41, 400, 8690056, 7567, 14015786, 2, 2, 2, 3, 2,5669.468833333333
101, 380, 8642091, 7114, 13808337, 2, 2, 2, 3, 2,46884.05604444444
101, 362, 7898192, 7248, 12135704, 2, 2, 2, 3, 2,46884.023044444446
41, 322, 7652788, 6015, 13096284, 2, 2, 2, 2, 2,5669.468833333333
101, 342, 7061025, 6814, 13148253, 2, 2, 2, 3, 2,46883.99004444444
41, 314, 6854294, 6015, 13096284, 2, 2, 2, 3, 2,5669.468833333333
101, 323, 6779400, 7265, 11824128, 2, 2, 2, 3, 2,837.9028
41, 284, 6600385, 6831, 14151365, 2, 2, 2, 2, 2,5669.468833333333
101, 341, 6348021, 6908, 12429946, 2, 2, 2, 2, 2,46883.92304444445
41, 302, 6069915, 5732, 13361830, 2, 2, 2, 3, 2,5669.468833333333
101, 325, 7165996, 6095, 13536600, 2, 2, 2, 3, 2,46883.890044444444
41, 296, 6872312, 5732, 16667279, 2, 2, 2, 3, 2,42052.390011111114
101, 370, 7057877, 6026, 16718982, 2, 2, 2, 3, 2,838.0018
101, 348, 7029874, 6026, 16718982, 2, 2, 2, 3, 2,838.0018
101, 401, 7742501, 7953, 17017892, 2, 2, 2, 3, 2,0.034
101, 365, 7413446, 6918, 14908286, 2, 2, 2, 3, 2,46883.82304444444
101, 382, 7160132, 6330, 13912494, 2, 2, 2, 3, 2,46883.790044444446
101, 352, 7065585, 5765, 12877243, 2, 2, 2, 3, 2,46883.790044444446
41, 408, 6735708, 5575, 14077381, 2, 2, 2, 3, 2,5669.468833333333
41, 384, 6414339, 5575, 14077381, 2, 2, 2, 2, 2,5669.468833333333
41, 366, 6584812, 5575, 14077381, 2, 2, 2, 3, 2,5669.468833333333
41, 323, 6463188, 4178, 13173809, 2, 2, 2, 2, 2,5669.468833333333
101, 348, 6162700, 4769, 12480207, 2, 2, 2, 3, 2,838.1688
41, 318, 6118004, 4178, 13173809, 2, 2, 2, 3, 2,5669.468833333333
101, 385, 6350491, 7000, 13104826, 2, 2, 2, 2, 2,0.034
101, 341, 6022214, 5348, 12958272, 2, 3, 2, 2, 2,838.2358
101, 338, 6052672, 5348, 12958272, 2, 2, 2, 3, 2,838.2358
41, 341, 6212049, 4217, 13416071, 2, 2, 2, 2, 2,5669.468833333333
41, 328, 6637046, 4217, 13416071, 2, 2, 2, 3, 2,5669.468833333333
41, 312, 6913937, 4217, 13416071, 2, 2, 2, 3, 2,5669.468833333333
101, 341, 6754976, 7376, 13931889, 2, 2, 2, 3, 2,0.034
101, 311, 7317112, 5129, 17711120, 2, 2, 2, 3, 2,838.3358
101, 305, 7059953, 5873, 17711120, 2, 2, 2, 3, 2,838.3358
41, 262, 6805029, 4515, 19471853, 2, 2, 2, 3, 2,5669.468833333333
41, 256, 7208617, 4515, 19471853, 2, 2, 2, 3, 2,5669.468833333333
41, 232, 6737345, 4515, 19471853, 2, 2, 2, 3, 2,5669.468833333333
41, 259, 6715044, 5648, 19573986, 2, 2, 2, 3, 2,5669.468833333333
101, 257, 6694101, 6101, 17869358, 2, 2, 2, 2, 2,838.4028
101, 299, 6597474, 6170, 17539051, 2, 2, 2, 3, 2,0.033
41, 282, 7019948, 4747, 17021169, 2, 2, 2, 3, 2,5669.468833333333
41, 328, 6458991, 4747, 17021169, 2, 2, 2, 3, 2,5669.468833333333
41, 299, 6394772, 4747, 17021169, 2, 2, 2, 2, 2,5669.468833333333
41, 297, 6150707, 7187, 17180202, 2, 2, 2, 3, 2,5669.468833333333
41, 278, 6530951, 7187, 17180202, 2, 2, 2, 2, 2,5669.468833333333
101, 338, 6298785, 7355, 15667513, 2, 2, 2, 2, 2,838.5358
41, 283, 6302466, 5741, 18114418, 2, 2, 2, 2, 2,5669.468833333333
41, 300, 6941725, 5741, 18114418, 2, 2, 2, 2, 2,5669.468833333333
41, 300, 6941725, 5741, 18114418, 2, 2, 2, 3, 2,5669.468833333333
101, 322, 9660516, 5944, 14229589, 2, 2, 2, 3, 2,838.6028
101, 434, 8864387, 8852, 17175358, 2, 2, 2, 3, 2,0.033
101, 388, 9049966, 7386, 16295172, 2, 2, 2, 3, 2,46883.22304444444
101, 378, 8811607, 7386, 16756439, 2, 2, 2, 3, 2,838.6698
101, 357, 7957337, 8281, 16756439, 2, 2, 2, 3, 2,838.6698
41, 317, 7967398, 6524, 17419813, 2, 2, 2, 3, 2,5669.468833333333
41, 358, 7392179, 7716, 14613064, 2, 2, 2, 3, 2,5669.468833333333
41, 374, 7167668, 7716, 14613064, 2, 2, 2, 2, 2,5669.468833333333
41, 391, 6949849, 7716, 14613064, 2, 2, 2, 3, 2,5669.468833333333
41, 353, 7036750, 8352, 17178405, 2, 2, 2, 3, 2,5669.468833333333
101, 389, 6841854, 9837, 16791064, 2, 3, 2, 2, 2,46883.089044444445
41, 410, 7076616, 8352, 17178405, 2, 2, 2, 3, 2,5669.468833333333
41, 419, 6490745, 10158, 16741520, 2, 2, 2, 2, 2,5669.468833333333
101, 475, 6289133, 13797, 15469284, 2, 2, 2, 2, 2,838.8368
41, 419, 5781189, 10158, 16741520, 2, 2, 2, 3, 2,5669.468833333333
41, 439, 5840166, 10597, 17762184, 2, 2, 2, 3, 2,5669.468833333333
101, 443, 5655909, 10644, 16667390, 2, 2, 2, 3, 2,46882.989044444446
41, 377, 6775071, 10597, 16589336, 2, 2, 2, 3, 2,5669.468833333333
41, 354, 6582917, 13897, 16589336, 2, 2, 2, 2, 2,5669.468833333333
101, 404, 6207591, 13120, 14262050, 2, 2, 2, 3, 2,46882.92204444444
41, 361, 5972797, 13897, 17712272, 2, 2, 2, 3, 2,5669.468833333333
101, 432, 6186588, 12930, 17411644, 2, 2, 2, 3, 2,838.9698
41, 399, 6315856, 10892, 17712272, 2, 2, 2, 3, 2,5669.468833333333
101, 419, 6359991, 12539, 13862306, 2, 2, 2, 2, 2,839.0038
101, 402, 6384946, 12539, 13862306, 2, 2, 2, 2, 2,839.0038
41, 410, 6069606, 11789, 16076842, 2, 2, 2, 3, 2,5669.468833333333
41, 409, 6147756, 11789, 17455733, 2, 2, 2, 3, 2,5669.468833333333
101, 427, 5859646, 10011, 16563574, 2, 2, 2, 3, 2,0.033
101, 379, 5884907, 8325, 14809082, 2, 2, 2, 3, 2,46882.78904444444
41, 424, 5631010, 9742, 14697401, 2, 2, 2, 3, 2,5669.468833333333
101, 441, 5504872, 8000, 13566793, 2, 2, 2, 3, 2,839.1038
41, 393, 5684356, 7758, 14697401, 2, 3, 2, 2, 2,5669.468833333333
101, 459, 6495103, 13670, 14663728, 2, 2, 2, 2, 2,839.1368
41, 426, 6203375, 10909, 14428407, 2, 2, 2, 3, 2,42052.390011111114
41, 466, 5684242, 10909, 14428407, 2, 2, 2, 3, 2,42052.390011111114
101, 481, 5613137, 10175, 11937473, 2, 2, 2, 3, 2,46882.655044444444
101, 460, 5588132, 10175, 11937473, 2, 2, 2, 3, 2,46882.655044444444
101, 440, 5886333, 10175, 12911726, 2, 2, 2, 3, 2,46882.62204444445
41, 443, 5939864, 10020, 12414277, 2, 2, 2, 3, 2,5669.468833333333
41, 462, 5988743, 7119, 16595958, 2, 2, 2, 3, 2,5669.468833333333
41, 485, 5762746, 7119, 16595958, 2, 2, 2, 3, 2,5669.468833333333
101, 467, 5774836, 6171, 16098057, 2, 2, 2, 3, 2,46882.589044444445
41, 479, 6116552, 9747, 15070628, 2, 2, 2, 3, 2,5669.468833333333
101, 468, 5656853, 9975, 15010724, 2, 2, 2, 3, 2,839.3038
41, 458, 5463929, 9747, 15070628, 2, 2, 2, 3, 2,5669.468833333333
41, 402, 5620400, 11250, 18295617, 2, 2, 2, 3, 2,5669.468833333333
101, 434, 5428784, 12291, 17655627, 2, 2, 2, 2, 2,46882.48804444444
